CONCEPT_ID	CONCEPT_NAME	VOCABULARY_ID	CONCEPT_LEVEL	CONCEPT_CODE	CONCEPT_CLASS	VALID_START_DATE	VALID_END_DATE	INVALID_REASON
40160064	Green Tea Extract Oral Capsule	8	0	846923	Clinical Drug Form	2009-05-03	2099-12-31	 
40160076	Follitropin Alfa Prefilled Syringe	8	0	847952	Clinical Drug Form	2009-05-03	2099-12-31	 
40160227	Dipyrone / Propoxyphene Intraperitoneal Solution	8	0	849435	Clinical Drug Form	2009-05-31	2099-12-31	 
40160231	Docosahexaenoate / Eicosapentaenoate / Omega-3 Fatty Acids / Vitamin E Oral Capsule	8	0	849634	Clinical Drug Form	2009-05-31	2009-07-05	D
40160237	Docosahexanoic acid / Eicosapentaenoate / Folate / ST. JOHN'S WORT EXTRACT Oral Capsule	8	0	849444	Clinical Drug Form	2009-05-31	2099-12-31	 
40160244	Acai Berry Extract Oral Capsule	8	0	848931	Clinical Drug Form	2009-05-31	2099-12-31	 
40160338	Amlodipine / Hydrochlorothiazide / valsartan Oral Tablet	8	0	848130	Clinical Drug Form	2009-05-31	2099-12-31	 
40160377	Aspirin / Chlorpheniramine / Phenylephrine Oral Solution	8	0	849622	Clinical Drug Form	2009-05-31	2099-12-31	 
40160381	Ascorbic Acid / Vitamin A Oral Capsule	8	0	849538	Clinical Drug Form	2009-05-31	2099-12-31	 
40160411	Berberine / Cholecalciferol / Hops extract / Vitamin K Oral Tablet	8	0	849529	Clinical Drug Form	2009-05-31	2099-12-31	 
40160430	Betamethasone Augmented Topical Cream	8	0	848175	Clinical Drug Form	2009-05-31	2099-12-31	 
40160434	Betamethasone Augmented Topical Gel	8	0	848207	Clinical Drug Form	2009-05-31	2099-12-31	 
40160437	Betamethasone Augmented Topical Lotion	8	0	848177	Clinical Drug Form	2009-05-31	2099-12-31	 
40160439	Betamethasone Augmented Topical Ointment	8	0	848179	Clinical Drug Form	2009-05-31	2099-12-31	 
40160443	Bilberry extract / Lutein Oral Capsule	8	0	849664	Clinical Drug Form	2009-05-31	2099-12-31	 
40160449	CATALASE / orgotein Oral Capsule	8	0	849618	Clinical Drug Form	2009-05-31	2099-12-31	 
40160470	Creatinine Oral Capsule	8	0	849627	Clinical Drug Form	2009-05-31	2099-12-31	 
40160471	Creatinine Oral Solution	8	0	849630	Clinical Drug Form	2009-05-31	2009-09-06	D
40160472	Cholecalciferol / soy protein isolate Oral Tablet	8	0	849409	Clinical Drug Form	2009-05-31	2099-12-31	 
40160485	Chondroitin Sulfates / Papain Oral Capsule	8	0	849072	Clinical Drug Form	2009-05-31	2099-12-31	 
40160496	Ciprofloxacin Otic Solution	8	0	848955	Clinical Drug Form	2009-05-31	2099-12-31	 
40160499	Heparin Inhalant Solution	8	0	849773	Clinical Drug Form	2009-05-31	2099-12-31	 
40160589	Isoproterenol / Phenylephrine Metered Dose Inhaler	8	0	848167	Clinical Drug Form	2009-05-31	2099-12-31	 
40160602	Magnesium glycinate Oral Tablet	8	0	849496	Clinical Drug Form	2009-05-31	2099-12-31	 
40160685	Phytosterols / Saw palmetto extract Oral Capsule	8	0	849685	Clinical Drug Form	2009-05-31	2099-12-31	 
40160715	Thymus Extracts Oral Capsule	8	0	849688	Clinical Drug Form	2009-05-31	2099-12-31	 
40160725	Vitamin A / Vitamin E Topical Cream	8	0	849536	Clinical Drug Form	2009-05-31	2099-12-31	 
40160746	certolizumab pegol Prefilled Syringe	8	0	849596	Clinical Drug Form	2009-05-31	2099-12-31	 
40160770	cuprous oxide / Folate / Niacinamide / Zinc Oxide Oral Tablet	8	0	849670	Clinical Drug Form	2009-05-31	2012-06-04	D
40160779	golimumab Prefilled Syringe	8	0	848159	Clinical Drug Form	2009-05-31	2099-12-31	 
40160835	iloperidone Oral Tablet	8	0	848721	Clinical Drug Form	2009-05-31	2099-12-31	 
40160843	Estradiol Vaginal Ring	8	0	848327	Clinical Drug Form	2009-05-31	2099-12-31	 
40160852	FE HEME POLYPEPTIDE / Polysaccharide iron complex Oral Tablet	8	0	849607	Clinical Drug Form	2009-05-31	2099-12-31	 
40160870	Estradiol / Etonogestrel Vaginal Ring	8	0	848323	Clinical Drug Form	2009-05-31	2013-02-04	D
40160892	Glycerin / Petrolatum, White / Phenylephrine / pramoxine Rectal Cream	8	0	849642	Clinical Drug Form	2009-05-31	2099-12-31	 
40160909	tolvaptan Oral Tablet	8	0	849826	Clinical Drug Form	2009-05-31	2099-12-31	 
40160916	ubiquinol Oral Suspension	8	0	849489	Clinical Drug Form	2009-05-31	2099-12-31	 
40160933	Dexamethasone Drug Implant	8	0	854176	Clinical Drug Form	2009-07-05	2099-12-31	 
40160939	English plantain pollen extract	8	2	852742	Ingredient	2009-07-05	2099-12-31	 
40160942	English plantain pollen extract Injectable Solution	8	0	852744	Clinical Drug Form	2009-07-05	2099-12-31	 
40160943	English walnut pollen extract	8	2	852577	Ingredient	2009-07-05	2099-12-31	 
40160946	English walnut pollen extract Injectable Solution	8	0	852579	Clinical Drug Form	2009-07-05	2099-12-31	 
40160955	Acacia pollen extract	8	2	851732	Ingredient	2009-07-05	2099-12-31	 
40160958	Acacia pollen extract Injectable Solution	8	0	851734	Clinical Drug Form	2009-07-05	2099-12-31	 
40161011	Acetic Acid / Glycerin / Oxyquinoline / Ricinoleate Vaginal Gel	8	0	853346	Clinical Drug Form	2009-07-05	2099-12-31	 
40161026	American cockroach extract	8	2	852733	Ingredient	2009-07-05	2010-10-31	D
40161029	American cockroach extract Injectable Solution	8	0	852735	Clinical Drug Form	2009-07-05	2010-04-04	D
40161030	American elm pollen extract	8	2	852054	Ingredient	2009-07-05	2099-12-31	 
40161033	American elm pollen extract Injectable Solution	8	0	852056	Clinical Drug Form	2009-07-05	2099-12-31	 
40161036	Alternaria extract	8	2	851922	Ingredient	2009-07-05	2010-05-02	D
40161039	Alternaria extract Injectable Solution	8	0	851924	Clinical Drug Form	2009-07-05	2010-05-02	D
40161040	Arizona ash pollen extract	8	2	852496	Ingredient	2009-07-05	2099-12-31	 
40161043	Arizona ash pollen extract Injectable Solution	8	0	852498	Clinical Drug Form	2009-07-05	2099-12-31	 
40161044	Arizona cypress pollen extract	8	2	852814	Ingredient	2009-07-05	2099-12-31	 
40161047	Arizona cypress pollen extract Injectable Solution	8	0	852848	Clinical Drug Form	2009-07-05	2099-12-31	 
40161048	Aspergillus fumigatus extract	8	2	466192	Ingredient	2009-07-05	2099-12-31	 
40161051	Aspergillus fumigatus extract Injectable Solution	8	0	852059	Clinical Drug Form	2009-07-05	2099-12-31	 
40161052	Arroyo willow pollen extract	8	2	852170	Ingredient	2009-07-05	2099-12-31	 
40161055	Arroyo willow pollen extract Injectable Solution	8	0	852172	Clinical Drug Form	2009-07-05	2099-12-31	 
40161059	Ascorbic Acid / Ferrous fumarate / Folate / Niacinamide / Polysaccharide iron complex Oral Capsule	8	0	852776	Clinical Drug Form	2009-07-05	2099-12-31	 
40161060	Ascorbic Acid / Ferrous fumarate / Niacinamide / Polysaccharide iron complex Oral Capsule	8	0	852778	Clinical Drug Form	2009-07-05	2099-12-31	 
40161064	Australian pine pollen extract	8	2	852229	Ingredient	2009-07-05	2099-12-31	 
40161067	Australian pine pollen extract Injectable Solution	8	0	852231	Clinical Drug Form	2009-07-05	2099-12-31	 
40161071	BOSWELLIA SERRATA preparation	8	2	485858	Ingredient	2009-07-05	2099-12-31	 
40161075	Atropine / Benzoic Acid / Hyoscyamine / Methenamine / Methylene blue / phenyl salicylate Enteric Coated Tablet	8	0	850320	Clinical Drug Form	2009-07-05	2010-04-04	D
40161077	Bahia grass pollen extract	8	2	852673	Ingredient	2009-07-05	2099-12-31	 
40161080	Bahia grass pollen extract Injectable Solution	8	0	852675	Clinical Drug Form	2009-07-05	2099-12-31	 
40161082	Bermuda grass pollen extract	8	2	851906	Ingredient	2009-07-05	2099-12-31	 
40161087	Bermuda grass pollen extract Injectable Solution	8	0	851908	Clinical Drug Form	2009-07-05	2099-12-31	 
40161094	Benzocaine / Capsaicin / Menthol / methyl salicylate Topical Lotion	8	0	852975	Clinical Drug Form	2009-07-05	2099-12-31	 
40161095	Benzocaine / Pyrilamine / Zinc Oxide Topical Gel	8	0	853362	Clinical Drug Form	2009-07-05	2099-12-31	 
40161097	Benzocaine / chloroxylenol / Hydrocortisone Otic Suspension	8	0	853314	Clinical Drug Form	2009-07-05	2099-12-31	 
40161103	Botrytis cinerea extract	8	2	466195	Ingredient	2009-07-05	2099-12-31	 
40161106	Botrytis cinerea extract Injectable Solution	8	0	852191	Clinical Drug Form	2009-07-05	2099-12-31	 
40161115	Candida albicans extract	8	2	214355	Ingredient	2009-07-05	2099-12-31	 
40161118	Candida albicans extract Injectable Solution	8	0	852242	Clinical Drug Form	2009-07-05	2099-12-31	 
40161119	Canis lupus familiaris extract	8	2	852244	Ingredient	2009-07-05	2099-12-31	 
40161120	Canis lupus familiaris hair extract	8	2	854025	Ingredient	2009-07-05	2099-12-31	 
40161124	Cat dander extract	8	2	465953	Ingredient	2009-07-05	2099-12-31	 
40161127	Cat dander extract Injectable Solution	8	0	854001	Clinical Drug Form	2009-07-05	2099-12-31	 
40161129	Canis lupus familiaris hair extract Injectable Solution	8	0	854027	Clinical Drug Form	2009-07-05	2010-01-31	D
40161130	Capsaicin / Menthol Transdermal Patch	8	0	853133	Clinical Drug Form	2009-07-05	2099-12-31	 
40161138	Caffeine / Riboflavin / Thiamine / Vitamin B 12 / Vitamin B6 Oral Capsule	8	0	851207	Clinical Drug Form	2009-07-05	2099-12-31	 
40161146	California black walnut pollen extract	8	2	852561	Ingredient	2009-07-05	2099-12-31	 
40161149	California black walnut pollen extract Injectable Solution	8	0	852563	Clinical Drug Form	2009-07-05	2099-12-31	 
40161150	California juniper pollen extract	8	2	852585	Ingredient	2009-07-05	2099-12-31	 
40161153	California juniper pollen extract Injectable Solution	8	0	852587	Clinical Drug Form	2009-07-05	2099-12-31	 
40161154	California scrub oak pollen extract	8	2	852802	Ingredient	2009-07-05	2099-12-31	 
40161157	California scrub oak pollen extract Injectable Solution	8	0	852804	Clinical Drug Form	2009-07-05	2099-12-31	 
40161158	Camphor / Capsicum extract / Menthol Transdermal Patch	8	0	853131	Clinical Drug Form	2009-07-05	2099-12-31	 
40161163	Cephalosporium roseum extract	8	2	852335	Ingredient	2009-07-05	2099-12-31	 
40161166	Cephalosporium roseum extract Injectable Solution	8	0	852337	Clinical Drug Form	2009-07-05	2011-05-01	D
40161167	Chaetomium globosum extract	8	2	466197	Ingredient	2009-07-05	2099-12-31	 
40161170	Chaetomium globosum extract Injectable Solution	8	0	852374	Clinical Drug Form	2009-07-05	2099-12-31	 
40161171	Chinese elm pollen extract	8	2	852844	Ingredient	2009-07-05	2099-12-31	 
40161174	Chinese elm pollen extract Injectable Solution	8	0	852846	Clinical Drug Form	2009-07-05	2099-12-31	 
40161182	Cochliobolus sativus extract	8	2	852398	Ingredient	2009-07-05	2099-12-31	 
40161185	Cochliobolus sativus extract Injectable Solution	8	0	852400	Clinical Drug Form	2009-07-05	2099-12-31	 
40161192	Curvularia extract	8	2	852264	Ingredient	2009-07-05	2099-12-31	 
40161195	Curvularia extract Injectable Solution	8	0	852266	Clinical Drug Form	2009-07-05	2099-12-31	 
40161203	Cladosporium herbarum extract	8	2	466198	Ingredient	2009-07-05	2099-12-31	 
40161206	Cladosporium herbarum extract Injectable Solution	8	0	852393	Clinical Drug Form	2009-07-05	2099-12-31	 
40161208	Horse Chestnut Preparation Oral Tablet	8	0	852772	Clinical Drug Form	2009-07-05	2099-12-31	 
40161213	Guinea pig skin extract	8	2	852298	Ingredient	2009-07-05	2099-12-31	 
40161216	Guinea pig skin extract Injectable Solution	8	0	852300	Clinical Drug Form	2009-07-05	2099-12-31	 
40161228	Kentucky bluegrass pollen extract	8	2	852834	Ingredient	2009-07-05	2099-12-31	 
40161237	Kentucky bluegrass pollen extract Injectable Solution	8	0	852851	Clinical Drug Form	2009-07-05	2099-12-31	 
40161238	Iris germanica var. florentina rhizome extract	8	2	852544	Ingredient	2009-07-05	2012-12-03	D
40161241	Iris germanica var. florentina rhizome extract Injectable Solution	8	0	852546	Clinical Drug Form	2009-07-05	2012-12-03	D
40161242	Koelers grass pollen extract	8	2	852605	Ingredient	2009-07-05	2099-12-31	 
40161245	Koelers grass pollen extract Injectable Solution	8	0	852607	Clinical Drug Form	2009-07-05	2099-12-31	 
40161256	Johnson grass pollen extract	8	2	852136	Ingredient	2009-07-05	2099-12-31	 
40161259	Johnson grass pollen extract Injectable Solution	8	0	852138	Clinical Drug Form	2009-07-05	2099-12-31	 
40161260	Johnson grass smut extract	8	2	852128	Ingredient	2009-07-05	2099-12-31	 
40161263	Johnson grass smut extract Injectable Solution	8	0	852130	Clinical Drug Form	2009-07-05	2099-12-31	 
40161264	Johnson grass smut pollen extract	8	2	852118	Ingredient	2009-07-05	2099-12-31	 
40161267	Johnson grass smut pollen extract Injectable Solution	8	0	852120	Clinical Drug Form	2009-07-05	2099-12-31	 
40161269	June grass pollen extract	8	2	851965	Ingredient	2009-07-05	2099-12-31	 
40161279	Methadone Oral Suspension	8	0	853462	Clinical Drug Form	2009-07-05	2099-12-31	 
40161281	Melaleuca pollen extract	8	2	852643	Ingredient	2009-07-05	2010-10-31	D
40161284	Melaleuca pollen extract Injectable Solution	8	0	852645	Clinical Drug Form	2009-07-05	2010-05-02	D
40161285	Magnesium Chloride / Sodium Bicarbonate / Sodium Chloride Injectable Solution	8	0	853456	Clinical Drug Form	2009-07-05	2099-12-31	 
40161291	Menthol / methyl salicylate / tourmaline Transdermal Patch	8	0	853144	Clinical Drug Form	2009-07-05	2099-12-31	 
40161292	Menthol / methyl salicylate Transdermal Patch	8	0	853123	Clinical Drug Form	2009-07-05	2099-12-31	 
40161316	Lombard poplar pollen extract	8	2	852348	Ingredient	2009-07-05	2099-12-31	 
40161319	Lombard poplar pollen extract Injectable Solution	8	0	852350	Clinical Drug Form	2009-07-05	2099-12-31	 
40161325	Nafarelin Nasal Spray	8	0	853482	Clinical Drug Form	2009-07-05	2099-12-31	 
40161329	Opium Injectable Solution	8	0	853068	Clinical Drug Form	2009-07-05	2099-12-31	 
40161330	Monilia extract	8	2	852248	Ingredient	2009-07-05	2010-05-02	D
40161333	Monilia extract Injectable Solution	8	0	852250	Clinical Drug Form	2009-07-05	2099-12-31	 
40161334	Mucor extract	8	2	852687	Ingredient	2009-07-05	2099-12-31	 
40161337	Mucor extract Injectable Solution	8	0	852689	Clinical Drug Form	2009-07-05	2099-12-31	 
40161341	Myrrh extract	8	2	67257	Ingredient	2009-07-05	2099-12-31	 
40161344	Phoma extract	8	2	852756	Ingredient	2009-07-05	2099-12-31	 
40161347	Phoma extract Injectable Solution	8	0	852758	Clinical Drug Form	2009-07-05	2099-12-31	 
40161349	Penicillium chrysogenum var. chrysogenum extract	8	2	854130	Ingredient	2009-07-05	2099-12-31	 
40161352	Penicillium chrysogenum var. chrysogenum extract Injectable Solution	8	0	854132	Clinical Drug Form	2009-07-05	2099-12-31	 
40161353	Penicillium extract	8	2	852726	Ingredient	2009-07-05	2099-12-31	 
40161354	Pentastarch	8	2	816249	Ingredient	2009-07-05	2099-12-31	 
40161361	Pentastarch Injectable Solution	8	0	853503	Clinical Drug Form	2009-07-05	2099-12-31	 
40161373	Pecan pollen	8	2	124380	Ingredient	2009-07-05	2009-11-01	D
40161376	Pecan pollen Injectable Solution	8	0	852203	Clinical Drug Form	2009-07-05	2009-11-01	D
40161381	Rhizopus extract	8	2	852760	Ingredient	2009-07-05	2010-10-31	D
40161384	Rhizopus extract Injectable Solution	8	0	852762	Clinical Drug Form	2009-07-05	2010-10-31	D
40161386	Pullularia extract	8	2	852102	Ingredient	2009-07-05	2099-12-31	 
40161389	Pullularia extract Injectable Solution	8	0	852104	Clinical Drug Form	2009-07-05	2099-12-31	 
40161390	Rocky Mountain juniper pollen extract	8	2	852601	Ingredient	2009-07-05	2099-12-31	 
40161393	Rocky Mountain juniper pollen extract Injectable Solution	8	0	852603	Clinical Drug Form	2009-07-05	2099-12-31	 
40161431	Polyethylene Glycol 400 Ophthalmic Solution	8	0	853237	Clinical Drug Form	2009-07-05	2099-12-31	 
40161446	Stemphylium extract	8	2	852404	Ingredient	2009-07-05	2099-12-31	 
40161449	Stemphylium extract Injectable Solution	8	0	852406	Clinical Drug Form	2009-07-05	2099-12-31	 
40161459	Sulfacetamide Medicated Bar Soap	8	0	853614	Clinical Drug Form	2009-07-05	2099-12-31	 
40161463	Russian olive pollen extract	8	2	852367	Ingredient	2009-07-05	2099-12-31	 
40161466	Russian olive pollen extract Injectable Solution	8	0	852369	Clinical Drug Form	2009-07-05	2099-12-31	 
40161467	Russian thistle pollen extract	8	2	852158	Ingredient	2009-07-05	2099-12-31	 
40161470	Russian thistle pollen extract Injectable Solution	8	0	852160	Clinical Drug Form	2009-07-05	2099-12-31	 
40161482	Syrian hamster skin extract	8	2	852663	Ingredient	2009-07-05	2099-12-31	 
40161485	Syrian hamster skin extract Injectable Solution	8	0	852665	Clinical Drug Form	2009-07-05	2099-12-31	 
40161488	Timothy grass pollen extract	8	2	851994	Ingredient	2009-07-05	2099-12-31	 
40161497	Timothy grass pollen extract Injectable Solution	8	0	851996	Clinical Drug Form	2009-07-05	2099-12-31	 
40161513	Sulfur / Zinc Oxide / Zinc Sulfate Medicated Bar Soap	8	0	853617	Clinical Drug Form	2009-07-05	2099-12-31	 
40161528	aspen pollen extract	8	2	852339	Ingredient	2009-07-05	2099-12-31	 
40161531	aspen pollen extract Injectable Solution	8	0	852341	Clinical Drug Form	2009-07-05	2099-12-31	 
40161532	Ustekinumab	8	2	847083	Ingredient	2009-07-05	2099-12-31	 
40161535	Ustekinumab Prefilled Syringe	8	0	853349	Clinical Drug Form	2009-07-05	2099-12-31	 
40161537	Utah juniper pollen extract	8	2	852597	Ingredient	2009-07-05	2099-12-31	 
40161540	Utah juniper pollen extract Injectable Solution	8	0	852599	Clinical Drug Form	2009-07-05	2099-12-31	 
40161542	beech pollen extract	8	2	852419	Ingredient	2009-07-05	2099-12-31	 
40161545	beech pollen extract Injectable Solution	8	0	852421	Clinical Drug Form	2009-07-05	2099-12-31	 
40161546	beeswax	8	2	1356	Ingredient	2009-07-05	2099-12-31	 
40161547	beeswax / BOSWELLIA SERRATA preparation / momordicae / Myrrh extract Transdermal Patch	8	0	853115	Clinical Drug Form	2009-07-05	2099-12-31	 
40161553	alfalfa pollen extract	8	2	852634	Ingredient	2009-07-05	2099-12-31	 
40161556	alfalfa pollen extract Injectable Solution	8	0	852636	Clinical Drug Form	2009-07-05	2099-12-31	 
40161558	alkali blite pollen extract	8	2	852106	Ingredient	2009-07-05	2099-12-31	 
40161561	alkali blite pollen extract Injectable Solution	8	0	852108	Clinical Drug Form	2009-07-05	2099-12-31	 
40161565	coast live oak pollen extract	8	2	852302	Ingredient	2009-07-05	2099-12-31	 
40161568	coast live oak pollen extract Injectable Solution	8	0	852304	Clinical Drug Form	2009-07-05	2099-12-31	 
40161569	coast maple pollen extract	8	2	851736	Ingredient	2009-07-05	2099-12-31	 
40161572	coast maple pollen extract Injectable Solution	8	0	851738	Clinical Drug Form	2009-07-05	2099-12-31	 
40161573	coast sage pollen extract	8	2	852011	Ingredient	2009-07-05	2099-12-31	 
40161576	coast sage pollen extract Injectable Solution	8	0	852013	Clinical Drug Form	2009-07-05	2099-12-31	 
40161577	cocklebur pollen extract	8	2	852025	Ingredient	2009-07-05	2099-12-31	 
40161580	cocklebur pollen extract Injectable Solution	8	0	852027	Clinical Drug Form	2009-07-05	2099-12-31	 
40161582	black walnut pollen extract Injectable Solution	8	0	852571	Clinical Drug Form	2009-07-05	2099-12-31	 
40161583	black willow pollen extract	8	2	852162	Ingredient	2009-07-05	2099-12-31	 
40161586	black willow pollen extract Injectable Solution	8	0	852164	Clinical Drug Form	2009-07-05	2099-12-31	 
40161589	bottlebrush pollen extract	8	2	852233	Ingredient	2009-07-05	2099-12-31	 
40161592	bottlebrush pollen extract Injectable Solution	8	0	852235	Clinical Drug Form	2009-07-05	2099-12-31	 
40161593	box elder maple pollen extract	8	2	851740	Ingredient	2009-07-05	2099-12-31	 
40161596	box elder maple pollen extract Injectable Solution	8	0	851742	Clinical Drug Form	2009-07-05	2099-12-31	 
40161598	common sagebrush pollen extract	8	2	852020	Ingredient	2009-07-05	2099-12-31	 
40161601	common sagebrush pollen extract Injectable Solution	8	0	852022	Clinical Drug Form	2009-07-05	2099-12-31	 
40161602	cheat grass pollen extract	8	2	852225	Ingredient	2009-07-05	2099-12-31	 
40161605	cheat grass pollen extract Injectable Solution	8	0	852227	Clinical Drug Form	2009-07-05	2099-12-31	 
40161606	cherry birch pollen extract	8	2	852144	Ingredient	2009-07-05	2099-12-31	 
40161609	cherry birch pollen extract Injectable Solution	8	0	852146	Clinical Drug Form	2009-07-05	2099-12-31	 
40161610	corn pollen extract	8	2	852015	Ingredient	2009-07-05	2099-12-31	 
40161613	corn pollen extract Injectable Solution	8	0	852017	Clinical Drug Form	2009-07-05	2099-12-31	 
40161614	corn smut extract	8	2	852038	Ingredient	2009-07-05	2010-05-02	D
40161617	corn smut extract Injectable Solution	8	0	852040	Clinical Drug Form	2009-07-05	2010-05-02	D
40161618	cotton fiber extract	8	2	852427	Ingredient	2009-07-05	2010-10-31	D
40161622	cotton fiber extract Injectable Solution	8	0	852436	Clinical Drug Form	2009-07-05	2010-04-04	D
40161623	cotton fiber extract Injectable Suspension	8	0	852429	Clinical Drug Form	2009-07-05	2099-12-31	 
40161624	cotton seed extract	8	2	852440	Ingredient	2009-07-05	2099-12-31	 
40161625	cottonseed extract	8	2	853406	Ingredient	2009-07-05	2099-12-31	 
40161628	cottonseed extract Injectable Solution	8	0	853408	Clinical Drug Form	2009-07-05	2010-04-04	D
40161629	burning bush pollen extract	8	2	852593	Ingredient	2009-07-05	2099-12-31	 
40161632	burning bush pollen extract Injectable Solution	8	0	852595	Clinical Drug Form	2009-07-05	2099-12-31	 
40161633	burrobrush pollen extract	8	2	852526	Ingredient	2009-07-05	2099-12-31	 
40161636	burrobrush pollen extract Injectable Solution	8	0	852528	Clinical Drug Form	2009-07-05	2099-12-31	 
40161637	burweed marshelder pollen extract	8	2	852551	Ingredient	2009-07-05	2099-12-31	 
40161640	burweed marshelder pollen extract Injectable Solution	8	0	852553	Clinical Drug Form	2009-07-05	2099-12-31	 
40161641	cow skin extract	8	2	852186	Ingredient	2009-07-05	2099-12-31	 
40161642	cultivated oat pollen extract	8	2	852114	Ingredient	2009-07-05	2099-12-31	 
40161645	cultivated oat pollen extract Injectable Solution	8	0	852116	Clinical Drug Form	2009-07-05	2099-12-31	 
40161646	dandelion pollen extract	8	2	852079	Ingredient	2009-07-05	2099-12-31	 
40161649	dandelion pollen extract Injectable Solution	8	0	852081	Clinical Drug Form	2009-07-05	2099-12-31	 
40161654	date palm pollen extract	8	2	852704	Ingredient	2009-07-05	2099-12-31	 
40161657	date palm pollen extract Injectable Solution	8	0	852706	Clinical Drug Form	2009-07-05	2099-12-31	 
40161658	desert ragweed pollen extract	8	2	851981	Ingredient	2009-07-05	2099-12-31	 
40161661	desert ragweed pollen extract Injectable Solution	8	0	851983	Clinical Drug Form	2009-07-05	2099-12-31	 
40161662	besifloxacin	8	2	819911	Ingredient	2009-07-05	2099-12-31	 
40161667	besifloxacin Ophthalmic Suspension	8	0	850304	Clinical Drug Form	2009-07-05	2099-12-31	 
40161669	canakinumab	8	2	853491	Ingredient	2009-07-05	2099-12-31	 
40161674	canakinumab Injectable Solution	8	0	853493	Clinical Drug Form	2009-07-05	2099-12-31	 
40161676	canary grass pollen extract	8	2	852697	Ingredient	2009-07-05	2099-12-31	 
40161679	canary grass pollen extract Injectable Solution	8	0	852699	Clinical Drug Form	2009-07-05	2099-12-31	 
40161680	canyon ragweed pollen extract	8	2	851942	Ingredient	2009-07-05	2099-12-31	 
40161683	canyon ragweed pollen extract Injectable Solution	8	0	851944	Clinical Drug Form	2009-07-05	2099-12-31	 
40161684	black cottonwood pollen extract	8	2	852376	Ingredient	2009-07-05	2099-12-31	 
40161687	black cottonwood pollen extract Injectable Solution	8	0	852378	Clinical Drug Form	2009-07-05	2099-12-31	 
40161688	black oak pollen extract	8	2	852260	Ingredient	2009-07-05	2099-12-31	 
40161691	black oak pollen extract Injectable Solution	8	0	852262	Clinical Drug Form	2009-07-05	2099-12-31	 
40161692	black walnut pollen extract	8	2	852569	Ingredient	2009-07-05	2099-12-31	 
40161694	careless weed pollen extract	8	2	851926	Ingredient	2009-07-05	2099-12-31	 
40161697	careless weed pollen extract Injectable Solution	8	0	851928	Clinical Drug Form	2009-07-05	2099-12-31	 
40161698	cat skin extract	8	2	851949	Ingredient	2009-07-05	2099-12-31	 
40161705	cat skin extract Injectable Solution	8	0	851951	Clinical Drug Form	2009-07-05	2099-12-31	 
40161706	eucalyptus pollen extract	8	2	852386	Ingredient	2009-07-05	2099-12-31	 
40161709	eucalyptus pollen extract Injectable Solution	8	0	852388	Clinical Drug Form	2009-07-05	2011-07-31	D
40161710	european olive pollen extract	8	2	852653	Ingredient	2009-07-05	2099-12-31	 
40161713	european olive pollen extract Injectable Solution	8	0	852655	Clinical Drug Form	2009-07-05	2099-12-31	 
40161714	false ragweed pollen extract	8	2	851938	Ingredient	2009-07-05	2099-12-31	 
40161717	false ragweed pollen extract Injectable Solution	8	0	851940	Clinical Drug Form	2009-07-05	2099-12-31	 
40161718	giant ragweed pollen extract	8	2	851998	Ingredient	2009-07-05	2099-12-31	 
40161721	giant ragweed pollen extract Injectable Solution	8	0	852000	Clinical Drug Form	2009-07-05	2099-12-31	 
40161722	iodine bush pollen extract	8	2	851894	Ingredient	2009-07-05	2099-12-31	 
40161725	iodine bush pollen extract Injectable Solution	8	0	851896	Clinical Drug Form	2009-07-05	2099-12-31	 
40161726	grama grass pollen extract	8	2	852197	Ingredient	2009-07-05	2099-12-31	 
40161729	grama grass pollen extract Injectable Solution	8	0	852199	Clinical Drug Form	2009-07-05	2099-12-31	 
40161730	gray birch pollen extract	8	2	852178	Ingredient	2009-07-05	2099-12-31	 
40161733	gray birch pollen extract Injectable Solution	8	0	852180	Clinical Drug Form	2009-07-05	2099-12-31	 
40161734	green ash pollen extract	8	2	852491	Ingredient	2009-07-05	2099-12-31	 
40161737	green ash pollen extract Injectable Solution	8	0	852493	Clinical Drug Form	2009-07-05	2099-12-31	 
40161738	jute fiber extract	8	2	852412	Ingredient	2009-07-05	2099-12-31	 
40161741	jute fiber extract Injectable Solution	8	0	852414	Clinical Drug Form	2009-07-05	2099-12-31	 
40161742	kapok tree fiber extract	8	2	852315	Ingredient	2009-07-05	2099-12-31	 
40161745	kapok tree fiber extract Injectable Solution	8	0	852317	Clinical Drug Form	2009-07-05	2099-12-31	 
40161746	karaya gum extract	8	2	852617	Ingredient	2009-07-05	2099-12-31	 
40161749	karaya gum extract Injectable Solution	8	0	852619	Clinical Drug Form	2009-07-05	2099-12-31	 
40161750	domestic cow skin extract	8	2	852256	Ingredient	2009-07-05	2099-12-31	 
40161753	domestic cow skin extract Injectable Solution	8	0	852258	Clinical Drug Form	2009-07-05	2099-12-31	 
40161754	domestic goat skin extract	8	2	852252	Ingredient	2009-07-05	2099-12-31	 
40161757	domestic goat skin extract Injectable Solution	8	0	852254	Clinical Drug Form	2009-07-05	2099-12-31	 
40161758	lambs quarters pollen extract	8	2	852237	Ingredient	2009-07-05	2099-12-31	 
40161761	lambs quarters pollen extract Injectable Solution	8	0	852239	Clinical Drug Form	2009-07-05	2099-12-31	 
40161772	lamotrigine Extended Release Capsule	8	0	850081	Clinical Drug Form	2009-07-05	2099-12-31	 
